State,County,Region,RDistance
Minnesota ,Stevens ,Midwest,-0.292579357068315
Minnesota ,Swift ,Midwest,0.149055356009574
Minnesota ,Todd ,Midwest,-0.332961640832961
Minnesota ,Traverse ,Midwest,-0.339609380715319
Minnesota ,Wabasha ,Midwest,-0.214918571609463
Minnesota ,Wadena ,Midwest,0.572237856735059
Minnesota ,Waseca ,Midwest,0.473763070707744
Minnesota ,Washington  ,Midwest,-0.709954817000801
Minnesota ,Watonwan ,Midwest,-0.220774410632038
Minnesota ,Wilkin ,Midwest,-0.241934425218532
Minnesota ,Winona ,Midwest,-0.083798845460284
Minnesota ,Wright ,Midwest,0.299505569913221
Minnesota ,Yellow Medicine ,Midwest,-0.276017699937919
Mississippi ,Adams ,South,0.41437797856719
Mississippi ,Alcorn ,South,1.59291796028098
Mississippi ,Amite ,South,1.85737891651217
Mississippi ,Attala ,South,1.61898217480992
Mississippi ,Benton ,South,0.727422562326101
Mississippi ,Bolivar ,South,1.27381051252805
Mississippi ,Calhoun ,South,1.81800895453487
Mississippi ,Carroll ,South,1.51932081057826
Mississippi ,Chickasaw ,South,0.883362466219776
Mississippi ,Choctaw ,South,0.709789570527924
Mississippi ,Claiborne ,South,1.29994533640551
Mississippi ,Clarke ,South,1.27147259911601
Mississippi ,Clay ,South,1.15769088525453
Mississippi ,Coahoma ,South,1.07401189758594
Mississippi ,Copiah ,South,1.97213238041303
Mississippi ,Covington ,South,0.99252933379372
Mississippi ,DeSoto ,South,0.445762993364184
Mississippi ,Forrest ,South,0.106235917540153
Mississippi ,Franklin ,South,1.41515802768898
Mississippi ,George ,South,0.970152435951485
Mississippi ,Greene ,South,1.55950706098605
Mississippi ,Grenada ,South,0.835599761426986
Mississippi ,Hancock ,South,-0.786709930466946
Mississippi ,Harrison ,South,-0.402661590381492
Mississippi ,Hinds ,South,0.834503927970638
Mississippi ,Holmes ,South,1.51280112015148
Mississippi ,Humphreys ,South,0.21595540947739
Mississippi ,Issaquena ,South,-0.374677399137046
Mississippi ,Itawamba ,South,0.666949540480212
Mississippi ,Jackson ,South,-1.14066296439989
Mississippi ,Jasper ,South,1.54711880661917
Mississippi ,Jefferson ,South,1.45980058065156
Mississippi ,Jefferson Davis ,South,1.03945468536856
Mississippi ,Jones ,South,1.59100066653927
Mississippi ,Kemper ,South,1.02248273492908
Mississippi ,Lafayette ,South,-0.082763079273585
Mississippi ,Lamar ,South,0.745440468744304
Mississippi ,Lauderdale ,South,0.543172040954899
Mississippi ,Lawrence ,South,1.83160663488662
Mississippi ,Leake ,South,2.37887753730708
Mississippi ,Lee ,South,0.657652393141502
Mississippi ,Leflore ,South,1.487241088163
Mississippi ,Lincoln ,South,1.21391648464369
Mississippi ,Lowndes ,South,-0.040899567342049
Mississippi ,Madison ,South,0.255285280666166
Mississippi ,Marion ,South,1.14061487410757
Mississippi ,Marshall ,South,0.216260243013609
Mississippi ,Monroe ,South,1.26124680623282
Mississippi ,Montgomery ,South,1.25152311400945
Mississippi ,Neshoba ,South,2.54829085080451
Mississippi ,Newton ,South,1.85553596242627
Mississippi ,Noxubee ,South,-1.05432473069089
Mississippi ,Oktibbeha ,South,-0.622455248612753
Mississippi ,Panola ,South,0.138424708213445
Mississippi ,Pearl River ,South,0.352750770809978
Mississippi ,Perry ,South,0.745122180807126
Mississippi ,Pike ,South,1.73511457425419
Mississippi ,Pontotoc ,South,1.46062490554203
Mississippi ,Prentiss ,South,2.07690720619998
Mississippi ,Quitman ,South,0.25864176840597
Mississippi ,Rankin ,South,0.664408971860688
Mississippi ,Scott ,South,1.33691297604268
Mississippi ,Sharkey ,South,1.00471229536657
Mississippi ,Simpson ,South,0.617601640976278
Mississippi ,Smith ,South,2.30194144517408
Mississippi ,Stone ,South,1.05058785565398
Mississippi ,Sunflower ,South,1.35272106141993
Mississippi ,Tallahatchie ,South,0.825840795055214
Mississippi ,Tate ,South,1.08084027483767
Mississippi ,Tippah ,South,2.4722946072022
Mississippi ,Tishomingo ,South,-0.316921490823488
Mississippi ,Tunica ,South,-0.507646870842006
Mississippi ,Union ,South,2.44867966402541
Mississippi ,Walthall ,South,1.67185493796977
Mississippi ,Warren ,South,0.492850502319286
Mississippi ,Washington  ,South,1.00360395583956
Mississippi ,Wayne ,South,1.78784819554856
Mississippi ,Webster ,South,1.08526243563583
Mississippi ,Wilkinson ,South,0.806742261192384
Mississippi ,Winston ,South,0.996873489336819
Mississippi ,Yalobusha ,South,0.657053714016271
Mississippi ,Yazoo ,South,1.20596755661328
Missouri ,Adair ,Midwest,-0.208603794526219
Missouri ,Andrew ,Midwest,0.89906325243268
Missouri ,Atchison ,Midwest,0.126095784391408
Missouri ,Audrain ,Midwest,1.0721982129922
Missouri ,Barry ,Midwest,0.309079139165603
Missouri ,Barton ,Midwest,-0.150907607950462
Missouri ,Bates ,Midwest,0.62476193257197
Missouri ,Benton ,Midwest,0.096539220036637
Missouri ,Bollinger ,Midwest,-0.321101238597891
Missouri ,Boone ,Midwest,-1.30493482517813
Missouri ,Buchanan ,Midwest,0.380603550540845
Missouri ,Butler ,Midwest,0.902028547560244
Missouri ,Caldwell ,Midwest,0.926244096816313
Missouri ,Callaway ,Midwest,-0.218483165540489
Missouri ,Camden ,Midwest,0.21119248133592
Missouri ,Cape Girardeau ,Midwest,-0.002919774556912
Missouri ,Carroll ,Midwest,0.47628943573415
Missouri ,Carter ,Midwest,-0.052580143260627
Missouri ,Cass ,Midwest,-0.105267575000834
Missouri ,Cedar ,Midwest,0.060694849612864
Missouri ,Chariton ,Midwest,-0.298164869515923
Missouri ,Christian ,Midwest,0.429211593559084
Missouri ,Clark ,Midwest,0.61037572074799
Missouri ,Clay ,Midwest,0.305173431028641
Missouri ,Clinton ,Midwest,0.409932766429806
Missouri ,Cole ,Midwest,-0.008193658530542
Missouri ,Cooper ,Midwest,-0.116557492573624
Missouri ,Crawford ,Midwest,0.553256480960235
Missouri ,Dade ,Midwest,-1.00537736797296
Missouri ,Dallas ,Midwest,1.07517107276449
Missouri ,Daviess ,Midwest,0.577928119891623
Missouri ,DeKalb ,Midwest,0.617996537320545
Missouri ,Dent ,Midwest,0.323293014404306
Missouri ,Douglas ,Midwest,1.42696115420576
Missouri ,Dunklin ,Midwest,-0.273612851141885
Missouri ,Franklin ,Midwest,0.033461399571752
Missouri ,Gasconade ,Midwest,0.902689345082712
Missouri ,Gentry ,Midwest,1.42313033884717
Missouri ,Greene ,Midwest,-0.027757905549603
Missouri ,Grundy ,Midwest,1.5022770937848
Missouri ,Harrison ,Midwest,0.07780850675128
Missouri ,Henry ,Midwest,-0.030616713675994
Missouri ,Hickory ,Midwest,0.703935600737462
Missouri ,Holt ,Midwest,-1.63720509852982
Missouri ,Howard ,Midwest,-0.482283281163819
Missouri ,Howell ,Midwest,0.996536909094548
Missouri ,Iron ,Midwest,-0.037173172773882
Missouri ,Jackson ,Midwest,0.011125710200714
Missouri ,Jasper ,Midwest,0.680566740413183
Missouri ,Jefferson ,Midwest,0.486473723695687
Missouri ,Johnson ,Midwest,-0.604708268858461
Missouri ,Knox ,Midwest,0.383964367888318
Missouri ,Laclede ,Midwest,1.11251707372107
Missouri ,Lafayette ,Midwest,0.526631570990354
Missouri ,Lawrence ,Midwest,0.671503360880652
Missouri ,Lewis ,Midwest,-0.072266743504396
Missouri ,Lincoln ,Midwest,-0.47527486503456
Missouri ,Linn ,Midwest,0.247521303021028
Missouri ,Livingston ,Midwest,0.665252736750635
Missouri ,Macon ,Midwest,-0.581106382466997
Missouri ,Madison ,Midwest,0.74759229380931
Missouri ,Maries ,Midwest,0.743547328202776
Missouri ,Marion ,Midwest,0.662624205048849
Missouri ,McDonald ,Midwest,0.986468553579209
Missouri ,Mercer ,Midwest,1.15619967343504
Missouri ,Miller ,Midwest,0.187096137398476
Missouri ,Mississippi  ,Midwest,0.043711566917628
Missouri ,Moniteau ,Midwest,0.40387594146296
Missouri ,Monroe ,Midwest,-0.204689337917015
Missouri ,Montgomery ,Midwest,0.443074351774108
Missouri ,Morgan ,Midwest,0.510740557577694
Missouri ,New Madrid ,Midwest,0.716963723074686
Missouri ,Newton ,Midwest,-0.06725030993654
Missouri ,Nodaway ,Midwest,0.981262287946438
Missouri ,Oregon  ,Midwest,0.310967030071323
Missouri ,Osage ,Midwest,0.645523367669932
Missouri ,Ozark ,Midwest,0.341757560918835
Missouri ,Pemiscot ,Midwest,0.05463329742721
Missouri ,Perry ,Midwest,0.016498183865218
Missouri ,Pettis ,Midwest,0.829918478135692
Missouri ,Phelps ,Midwest,-0.732544184644389
Missouri ,Pike ,Midwest,-0.178105433184419
Missouri ,Platte ,Midwest,0.002089938575193
Missouri ,Polk ,Midwest,0.452463753941343
Missouri ,Pulaski ,Midwest,0.93494595757195
Missouri ,Putnam ,Midwest,0.302181926366586
Missouri ,Ralls ,Midwest,-0.544239804241666
Missouri ,Randolph ,Midwest,1.00475538961789
Missouri ,Ray ,Midwest,0.404054059273103
Missouri ,Reynolds ,Midwest,-0.556597538353779
Missouri ,Ripley ,Midwest,0.66724550032444
Missouri ,Saline ,Midwest,-0.311912775261613
Missouri ,Schuyler ,Midwest,0.547225004011141
Missouri ,Scotland ,Midwest,1.88352465469591
Missouri ,Scott ,Midwest,0.865889594180209
Missouri ,Shannon ,Midwest,-0.315645824549078
Missouri ,Shelby ,Midwest,0.410124301978812
Missouri ,St. Charles ,Midwest,-0.193847915408802
Missouri ,St. Clair ,Midwest,-0.323180099083152
Missouri ,St. Francois ,Midwest,0.357520340692394
Missouri ,St. Louis  ,Midwest,-0.118179630698245
Missouri ,St. Louis City ,Midwest,0.129700649812127
Missouri ,Ste. Genevieve ,Midwest,0.282457231460622
Missouri ,Stoddard ,Midwest,-0.681780103402742
Missouri ,Stone ,Midwest,0.597010671667685
Missouri ,Sullivan ,Midwest,0.700787520498397
Missouri ,Taney ,Midwest,0.134541791894948
Missouri ,Texas  ,Midwest,0.834329850494677
Missouri ,Vernon ,Midwest,-0.209490685323636
Missouri ,Warren ,Midwest,0.969113904706441
Missouri ,Washington  ,Midwest,0.686027021893071
Missouri ,Wayne ,Midwest,0.317164446566909
Missouri ,Webster ,Midwest,0.147323121278503
Missouri ,Worth ,Midwest,0.684930184987117
Missouri ,Wright ,Midwest,1.79353071584162
Montana ,Beaverhead ,West,-0.174212986907727
Montana ,Big Horn ,West,0.767751772090504
Montana ,Blaine ,West,1.15980167061019
Montana ,Broadwater ,West,0.016544535771257
Montana ,Carbon ,West,-0.289172085979354
Montana ,Carter ,West,0.660645887494387
Montana ,Cascade ,West,0.190131671592376
Montana ,Chouteau ,West,1.0353108731863
Montana ,Custer ,West,1.06597402969097
Montana ,Daniels ,West,0.625729218889133
Montana ,Dawson ,West,1.4259243972432
Montana ,Deer Lodge ,West,-0.28586755155065
Montana ,Fallon ,West,1.67210819969402
Montana ,Fergus ,West,0.491931748753548
Montana ,Flathead ,West,-0.309979458723834
Montana ,Gallatin ,West,-0.782596270644202
Montana ,Garfield ,West,0.365036610302776
Montana ,Glacier ,West,-1.00847534590907
Montana ,Golden Valley ,West,-0.051258141417727
Montana ,Granite ,West,0.168813284174662
Montana ,Hill ,West,1.85749343722139
Montana ,Jefferson ,West,-0.617604404945959
Montana ,Judith Basin ,West,0.790487525319045
Montana ,Lake ,West,-0.312505290005494
Montana ,Lewis and Clark ,West,-0.079365143273565
Montana ,Liberty ,West,0.849238308865047
Montana ,Lincoln ,West,0.501039176294637
Montana ,Madison ,West,-0.609076398180217
Montana ,McCone ,West,0.569193501605775
Montana ,Meagher ,West,0.025625819704103
Montana ,Mineral ,West,-0.374866880141543
Montana ,Missoula ,West,-0.714610143381331
Montana ,Musselshell ,West,0.386397751538096
Montana ,Park ,West,-0.427944868808432
Montana ,Petroleum ,West,0.314925306062451
Montana ,Phillips ,West,-1.03614877859064
Montana ,Pondera ,West,0.609714759887956
Montana ,Powder River ,West,0.8380324090014
Montana ,Powell ,West,-0.241935308135385
Montana ,Prairie ,West,0.779745155315837
Montana ,Ravalli ,West,-0.124068204108035
Montana ,Richland ,West,1.69154053384615
Montana ,Roosevelt ,West,1.2523147560619
Montana ,Rosebud ,West,1.24420999314806
Montana ,Sanders ,West,0.455467449887806
Montana ,Sheridan ,West,-0.334938452294936
Montana ,Silver Bow ,West,1.51796284358976
Montana ,Stillwater ,West,0.447215093380529
Montana ,Sweet Grass ,West,0.393727474036378
Montana ,Teton ,West,-0.186092055145324
Montana ,Toole ,West,-0.562500649044083
Montana ,Treasure ,West,0.8841595710621
Montana ,Valley ,West,-0.553963598404437
Montana ,Wheatland ,West,0.133055602246939
Montana ,Wibaux ,West,1.08592107926814
Montana ,Yellowstone ,West,0.600884624739867
Nebraska ,Adams ,Midwest,1.2025064856039
Nebraska ,Antelope ,Midwest,0.344900752141841
Nebraska ,Arthur ,Midwest,-0.426968479834893
Nebraska ,Banner ,Midwest,-0.623257643707133
Nebraska ,Blaine ,Midwest,-0.412072407087255
Nebraska ,Boone ,Midwest,0.956507278969971
Nebraska ,Box Butte ,Midwest,0.794379141951993
Nebraska ,Boyd ,Midwest,0.371448457973112
Nebraska ,Brown ,Midwest,0.007517582405653
Nebraska ,Buffalo ,Midwest,-0.30733651552698
Nebraska ,Burt ,Midwest,-0.018336827972357
Nebraska ,Butler ,Midwest,0.50993743238219
Nebraska ,Cass ,Midwest,-0.162815846046922
Nebraska ,Cedar ,Midwest,-0.186941395121772
Nebraska ,Chase ,Midwest,0.128498074146238
Nebraska ,Cherry ,Midwest,-0.766433184173793
Nebraska ,Cheyenne ,Midwest,0.447766384518811
Nebraska ,Clay ,Midwest,0.234318882604636
Nebraska ,Colfax ,Midwest,0.971669783047612
Nebraska ,Cuming ,Midwest,0.641049663881448
Nebraska ,Custer ,Midwest,-0.664069559952686
Nebraska ,Dakota ,Midwest,1.13190019847433
Nebraska ,Dawes ,Midwest,-0.573361855844415
Nebraska ,Dawson ,Midwest,0.082007614811632
Nebraska ,Deuel ,Midwest,-0.440738220105313
Nebraska ,Dixon ,Midwest,-0.944964040694356
Nebraska ,Dodge ,Midwest,-0.728098249585133
Nebraska ,Douglas ,Midwest,0.628813063620753
Nebraska ,Dundy ,Midwest,-0.587287413938721
Nebraska ,Fillmore ,Midwest,0.639858004957725
Nebraska ,Franklin ,Midwest,0.455330646528197
Nebraska ,Frontier ,Midwest,-0.540047220376109
Nebraska ,Furnas ,Midwest,0.644186003862166
Nebraska ,Gage ,Midwest,0.776850758173088
Nebraska ,Garden ,Midwest,-1.24841778275008
Nebraska ,Garfield ,Midwest,-0.19886912448119
Nebraska ,Gosper ,Midwest,0.041831573709935
Nebraska ,Grant ,Midwest,-0.655614262088564
Nebraska ,Greeley ,Midwest,0.779266841971177
Nebraska ,Hall ,Midwest,0.135438668041502
Nebraska ,Hamilton ,Midwest,0.493923663645552
Nebraska ,Harlan ,Midwest,-0.231523640726585
Nebraska ,Hayes ,Midwest,-0.369636637449757
Nebraska ,Hitchcock ,Midwest,-0.611168137807947
Nebraska ,Holt ,Midwest,0.714653109505265
Nebraska ,Hooker ,Midwest,-0.364473983565015
Nebraska ,Howard ,Midwest,0.862040526932049
Nebraska ,Jefferson ,Midwest,0.686533438784766
Nebraska ,Johnson ,Midwest,0.518099235591753
Nebraska ,Kearney ,Midwest,-0.049214774734572
Nebraska ,Keith ,Midwest,-0.989728810933347
Nebraska ,Keya Paha ,Midwest,-0.560269714403453
Nebraska ,Kimball ,Midwest,-0.552319220262905
Nebraska ,Knox ,Midwest,-0.109981658332081
Nebraska ,Lancaster ,Midwest,-0.337894408682695
Nebraska ,Lincoln ,Midwest,-1.42024675123402
Nebraska ,Logan ,Midwest,-0.478230307084014
Nebraska ,Loup ,Midwest,-1.48942190688003
Nebraska ,Madison ,Midwest,0.885287301713272
Nebraska ,McPherson ,Midwest,-0.755841110725308
Nebraska ,Merrick ,Midwest,0.609829782184547
Nebraska ,Morrill ,Midwest,-0.204187858486586
Nebraska ,Nance ,Midwest,0.530294378205377
Nebraska ,Nemaha ,Midwest,0.032705407553608
Nebraska ,Nuckolls ,Midwest,-0.168164947755381
Nebraska ,Otoe ,Midwest,-0.742867811171001
Nebraska ,Pawnee ,Midwest,0.170547688972984
Nebraska ,Perkins ,Midwest,-0.221517461968002
Nebraska ,Phelps ,Midwest,0.420605294311687
Nebraska ,Pierce ,Midwest,0.713437711503566
Nebraska ,Platte ,Midwest,0.590832016561554
Nebraska ,Polk ,Midwest,0.9611531031527
Nebraska ,Red Willow ,Midwest,0.385230969250901
Nebraska ,Richardson ,Midwest,0.317463826952551
Nebraska ,Rock ,Midwest,-0.581275952491126
Nebraska ,Saline ,Midwest,1.0917783952247
Nebraska ,Sarpy ,Midwest,0.327833382484444
Nebraska ,Saunders ,Midwest,-0.276193809842456
Nebraska ,Scotts Bluff ,Midwest,-0.311910739217809
Nebraska ,Seward ,Midwest,-0.234155048970236
Nebraska ,Sheridan ,Midwest,-0.392292079080635
Nebraska ,Sherman ,Midwest,0.358473190422404
Nebraska ,Sioux ,Midwest,-1.37694725297014
Nebraska ,Stanton ,Midwest,0.422799539576664
Nebraska ,Thayer ,Midwest,0.717702458001729
Nebraska ,Thomas ,Midwest,-0.878764800437723
Nebraska ,Thurston ,Midwest,1.29361036204878
Nebraska ,Valley ,Midwest,0.897723411082651
Nebraska ,Washington  ,Midwest,-0.224328386697095
Nebraska ,Wayne ,Midwest,0.129505184592715
Nebraska ,Webster ,Midwest,0.530103156223332
Nebraska ,Wheeler ,Midwest,-0.101276123010763
Nebraska ,York ,Midwest,0.488028807177487
Nevada ,Carson City ,West,0.615375143909498
Nevada ,Churchill ,West,0.108576478991002
Nevada ,Clark ,West,0.703107007351153
Nevada ,Douglas ,West,0.233853171771911
Nevada ,Elko ,West,0.094634307590517
Nevada ,Esmeralda ,West,-1.36577397694077
Nevada ,Eureka ,West,0.226544856654518
Nevada ,Humboldt ,West,0.18908278526008
Nevada ,Lander ,West,0.100232260045517
Nevada ,Lincoln ,West,-0.633189503362939
Nevada ,Lyon ,West,0.744929429483303
Nevada ,Mineral ,West,0.47460171650176
Nevada ,Nye ,West,-0.318464393114616
Nevada ,Pershing ,West,0.811529032364727
Nevada ,Storey ,West,0.091955126906529
Nevada ,Washoe ,West,0.12318551604221
Nevada ,White Pine ,West,-0.643394884326213
New Hampshire ,Belknap ,Northeast,0.204662051770586
New Hampshire ,Carroll ,Northeast,-0.471361821959001
New Hampshire ,Cheshire ,Northeast,-0.614825538423469
New Hampshire ,Coos ,Northeast,-1.18801682391037
New Hampshire ,Grafton ,Northeast,-0.78245006269401
New Hampshire ,Hillsborough ,Northeast,0.132300880980339
New Hampshire ,Merrimack ,Northeast,-0.523702484438111
New Hampshire ,Rockingham ,Northeast,-1.07056369617394
New Hampshire ,Strafford ,Northeast,-0.109353368854541
New Hampshire ,Sullivan ,Northeast,-0.089243628754819
New Jersey ,Atlantic ,Northeast,-0.351469704667721
New Jersey ,Bergen ,Northeast,-0.031334286999628
New Jersey ,Burlington ,Northeast,0.194337122702754
New Jersey ,Camden ,Northeast,0.883269702252921
New Jersey ,Cape May ,Northeast,-2.07677687197427
New Jersey ,Cumberland ,Northeast,0.15194393630657
New Jersey ,Essex ,Northeast,1.19804489047226
New Jersey ,Gloucester ,Northeast,0.205289339867988
New Jersey ,Hudson ,Northeast,0.877098858635026
New Jersey ,Hunterdon ,Northeast,-0.7288394041569
New Jersey ,Mercer ,Northeast,-0.107806950311564
New Jersey ,Middlesex ,Northeast,0.531300621796429
New Jersey ,Monmouth ,Northeast,-0.159136937265661
New Jersey ,Morris ,Northeast,0.020329541692024
New Jersey ,Ocean ,Northeast,-0.236332145064431
New Jersey ,Passaic ,Northeast,0.583196107844939
New Jersey ,Salem ,Northeast,0.122613051894076
New Jersey ,Somerset ,Northeast,-0.1358401943733
New Jersey ,Sussex ,Northeast,-0.191190642275788
New Jersey ,Union ,Northeast,0.999897209043045
New Jersey ,Warren ,Northeast,0.165961920400528
New Mexico ,Bernalillo ,West,-0.306357505038669
New Mexico ,Catron ,West,-0.831632707605933
New Mexico ,Chaves ,West,0.63950473994126
New Mexico ,Cibola ,West,0.601109808006388
New Mexico ,Colfax ,West,-0.332532593476157
New Mexico ,Curry ,West,0.973018473763314
New Mexico ,De Baca ,West,-0.401831468371959
New Mexico ,Do̱a Ana ,West,0.378283320975471
New Mexico ,Eddy ,West,0.075940510960234
New Mexico ,Grant ,West,-0.314670354913735
New Mexico ,Guadalupe ,West,0.030415797078732
New Mexico ,Harding ,West,-0.46343278758707
New Mexico ,Hidalgo ,West,-1.11376635515333
New Mexico ,Lea ,West,1.10578928817956
New Mexico ,Lincoln ,West,0.533137377108661
New Mexico ,Los Alamos ,West,-1.75711522540984
New Mexico ,Luna ,West,0.582663375855137
New Mexico ,McKinley ,West,1.63726198185526
New Mexico ,Mora ,West,-0.423793104593761
New Mexico ,Otero ,West,0.579603202247726
New Mexico ,Quay ,West,0.364854577376859
New Mexico ,Rio Arriba ,West,0.211125706465811
New Mexico ,Roosevelt ,West,-0.035559204162985
New Mexico ,San Juan ,West,1.25388321637421
New Mexico ,San Miguel ,West,-0.336749436959447
New Mexico ,Sandoval ,West,0.051174914842533
New Mexico ,Santa Fe ,West,-0.152525734810871
New Mexico ,Sierra ,West,-0.796244772810319
New Mexico ,Socorro ,West,-1.43208584790133
New Mexico ,Taos ,West,-0.140168737983347
New Mexico ,Torrance ,West,0.128662264881426
New Mexico ,Union ,West,-0.380759816317443
New Mexico ,Valencia ,West,0.635955584938423
New York ,Albany ,Northeast,-0.200771154821137
New York ,Allegany ,Northeast,0.622328811006776
New York ,Bronx ,Northeast,1.56786157564402
New York ,Broome ,Northeast,-0.531988276627833
New York ,Cattaraugus ,Northeast,0.313427940731725
New York ,Cayuga ,Northeast,-0.471997846475856
New York ,Chautauqua ,Northeast,0.15979902745706
New York ,Chemung ,Northeast,-0.218607531037537
New York ,Chenango ,Northeast,0.474453114768345
New York ,Clinton ,Northeast,0.940565715472164
New York ,Columbia ,Northeast,-0.171148118091346
New York ,Cortland ,Northeast,0.292946837523402
New York ,Delaware  ,Northeast,0.111684059211809
New York ,Dutchess ,Northeast,-0.188627232075385
New York ,Erie ,Northeast,0.130125672818695
New York ,Essex ,Northeast,-0.842465711447857
New York ,Franklin ,Northeast,-0.035998250401924
New York ,Fulton ,Northeast,0.439242348755972
New York ,Genesee ,Northeast,-0.030786437068906
New York ,Greene ,Northeast,-0.110202883812861
New York ,Hamilton ,Northeast,-0.97031207040297
New York ,Herkimer ,Northeast,-0.542028611123865
New York ,Jefferson ,Northeast,-0.209673979943671
New York ,Kings ,Northeast,0.362741993405127
New York ,Lewis ,Northeast,0.766727438278053
New York ,Livingston ,Northeast,-0.58392014998803
New York ,Madison ,Northeast,-0.108328008033307
New York ,Monroe ,Northeast,-0.662874990660152
New York ,Montgomery ,Northeast,0.37895788361964
New York ,Nassau ,Northeast,0.020894016907089
New York ,New York  ,Northeast,-0.130339634826258
New York ,Niagara ,Northeast,0.23832134677244
New York ,Oneida ,Northeast,0.101330449090922
New York ,Onondaga ,Northeast,-0.156282777003971
New York ,Ontario ,Northeast,-0.748984193146026
New York ,Orange ,Northeast,-0.013074919049978
New York ,Orleans ,Northeast,0.068991878338865
New York ,Oswego ,Northeast,-0.546801651905995
New York ,Otsego ,Northeast,0.442872392525182
New York ,Putnam ,Northeast,1.1322112562022
New York ,Queens ,Northeast,0.599131591188962
New York ,Rensselaer ,Northeast,0.234525057773757
New York ,Richmond ,Northeast,-0.435437064592001
New York ,Rockland ,Northeast,0.801395047430435
New York ,Saratoga ,Northeast,-0.024165657013859
New York ,Schenectady ,Northeast,1.0867905598681
New York ,Schoharie ,Northeast,0.396070637618253
New York ,Schuyler ,Northeast,-0.093168288547816
New York ,Seneca ,Northeast,-1.50806318654174
New York ,St. Lawrence ,Northeast,0.024454083332735
New York ,Steuben ,Northeast,0.413543842388746
New York ,Suffolk ,Northeast,-0.815956356142289
New York ,Sullivan ,Northeast,-0.21740987536786
New York ,Tioga ,Northeast,-0.083117958868075
New York ,Tompkins ,Northeast,-2.12825076160669
New York ,Ulster ,Northeast,-0.389433535572087
New York ,Warren ,Northeast,0.749287434362639
New York ,Washington  ,Northeast,0.078531225804553
New York ,Wayne ,Northeast,-0.675233373698574
New York ,Westchester ,Northeast,0.019395629806388
New York ,Wyoming  ,Northeast,0.760717584624072
New York ,Yates ,Northeast,0.419036692154406
North Carolina ,Alamance ,South,0.150153031812563
North Carolina ,Alexander ,South,0.412369953005106
North Carolina ,Alleghany ,South,-0.33178046297189
North Carolina ,Anson ,South,0.200500583387493
North Carolina ,Ashe ,South,-0.396618323049251
North Carolina ,Avery ,South,-0.934887840863556
North Carolina ,Beaufort ,South,-0.067469256910493
North Carolina ,Bertie ,South,0.95456586045946
North Carolina ,Bladen ,South,0.267225549450357
North Carolina ,Brunswick ,South,-0.70515791255165
North Carolina ,Buncombe ,South,-1.00363102407916
North Carolina ,Burke ,South,0.524578929640527
North Carolina ,Cabarrus ,South,0.071051436609539
North Carolina ,Caldwell ,South,0.579884815603953
North Carolina ,Camden ,South,-0.582609121023471
North Carolina ,Carteret ,South,-1.22335853120061
North Carolina ,Caswell ,South,0.625441062137477
North Carolina ,Catawba ,South,0.402699248332776
North Carolina ,Chatham ,South,-0.996942133066188
North Carolina ,Cherokee ,South,0.597407226511475
North Carolina ,Chowan ,South,0.74352064364109
North Carolina ,Clay ,South,-0.062584441511502
North Carolina ,Cleveland ,South,0.526983496686421
North Carolina ,Columbus ,South,1.12382978553459
North Carolina ,Craven ,South,-0.071715785113649
North Carolina ,Cumberland ,South,0.642985971217832
North Carolina ,Currituck ,South,-1.0687451288385
North Carolina ,Dare ,South,-2.73121320909311
North Carolina ,Davidson ,South,1.19795145094982
North Carolina ,Davie ,South,0.466734445985414
North Carolina ,Duplin ,South,1.48008914112704
North Carolina ,Durham ,South,-1.01008821897158
North Carolina ,Edgecombe ,South,0.590686049883066
North Carolina ,Forsyth ,South,-0.811399080791143
North Carolina ,Franklin ,South,0.721851148318861
North Carolina ,Gaston ,South,0.378537769103448
North Carolina ,Gates ,South,0.09965899547493
North Carolina ,Graham ,South,-0.60141505376125
North Carolina ,Granville ,South,0.718684713576202
North Carolina ,Greene ,South,1.44065873461573
North Carolina ,Guilford ,South,-0.082704350361619
North Carolina ,Halifax ,South,0.633584441452939
North Carolina ,Harnett ,South,0.807546114017034
North Carolina ,Haywood ,South,-0.91856712765747
North Carolina ,Henderson ,South,-0.754646559495296
North Carolina ,Hertford ,South,1.30908749062556
North Carolina ,Hoke ,South,1.18529464749555
North Carolina ,Hyde ,South,-2.19295459773321
North Carolina ,Iredell ,South,0.539645447063011
North Carolina ,Jackson ,South,-0.591268879004252
North Carolina ,Johnston ,South,0.652785726387519
North Carolina ,Jones ,South,0.280888847266745
North Carolina ,Lee ,South,0.794143678532429
North Carolina ,Lenoir ,South,1.50568390186272
North Carolina ,Lincoln ,South,1.48481823877883
North Carolina ,Macon ,South,-0.567802681279185
North Carolina ,Madison ,South,-0.617383440830311
North Carolina ,Martin ,South,0.577439077591442
North Carolina ,McDowell ,South,0.13815993987483
North Carolina ,Mecklenburg ,South,-0.199219898418975
North Carolina ,Mitchell ,South,-0.287400689465161
North Carolina ,Montgomery ,South,0.465989637218647
North Carolina ,Moore ,South,-0.288780764484462
North Carolina ,Nash ,South,0.873136184903674
North Carolina ,New Hanover ,South,-0.74387893089764
North Carolina ,Northampton ,South,0.600229609029162
North Carolina ,Onslow ,South,0.505229335137818
North Carolina ,Orange ,South,-1.14252058714627
North Carolina ,Pamlico ,South,-1.52533751686971
North Carolina ,Pasquotank ,South,1.0087723473904
North Carolina ,Pender ,South,-0.19509386228038
